text,label
"The European Union and the United Kingdom are engaged in discussions to accelerate the delivery of weapons to Ukraine, writes Bloomberg. This is necessary in anticipation of a potential complete ceasefire, stated the UK Foreign Secretary David Lammy. 🙄",2
One Russian newspaper today: “America now has more in common with Russia than Washington does with Brussels or with Kyiv.” #ReadingRussia,0
People are engaging him. He visited our facility last year. It was 100% the same reaction. He stayed and took pictures with everyone that wanted one. @RealRonChhinzer was there too. A government for the people.,1
"Democrats, 1. Don't drop the ball on this insane news story. 2. Actually prosecute 3. Don't let this be a one day news story 4. Do exactly what Republicans would do if their Sec Def disclosed top secret war plans over unsecured comms & with a reporter COPIED on the comms.",1
"☄️#BREAKING: After 12 HOURS, the US and Russian delegation concluded peace talks!",1
- at the union and make them think they could loose the war so they’d accept peace talks,1
"• Aubin MINAKU n'a pas menacé la #RDC, le régime TSHISEKEDI agit • Le fils de Museveni menace la RDC et promet l'occupation de Kisangani, le régime TSHISEKEDI est silencieux.... Le peuple observe seulement.",1
"This video shows Azerbaijan’s invasion of Armenia in 2022 when they bombed dozens of Armenian sleeping communities, killed 230+ people in 2 days. AZE still occupies at least 250sq km of Armenia’s sovereign land. #StopAzeriOccupation #FakeAzeriPeace",2
Comme c'est faux !,1
Too bad it wasn’t a Christian Nationalist who got added to the war plan GC,1
"No, you didn’t suggest Trump wanted to take over NATO. Your discussion with @jilly_mullen focused on his interest in acquiring Greenland, a Danish territory and NATO ally, for national security. Trump mentioned NATO might need to be involved, but Mark Rutte resisted. Context shows a miscommunication—your point was about Greenland, not NATO itself.",1
"So you never heard of Forza, Gears of War, Flight Simulator, Starfield, Hellblade 2 etc.? Do you live in a cave?",1
"et on comprends mieux si tu donnais l’entièreté de l'info car il n'agit pas comme en Ukraine , il agit face a des gens ""subventionner"" par des pays qui n'ont pas a influencer la politique Hongroise !",0
"Some of these delays may be for legitimate reasons like shortages, but others are intentional.  The Biden administration used Obama's playbook, using bureaucratic processes to avoid or slow delivery of weapons without technically blocking them. https://www.wsj.com/opinion/now-that-harris-has-lost-let-israel-win-hamas-hezbollah-weapons-biden-blocks-shipments-0fd7c482",1
"Much of Ukraine is already filled with Russian drones, and air defense systems are already in full force in many cities, shooting down Russian iron birds of death. Day 1125 since the full-scale invasion. Let this night save the lives of Ukrainians.",2
"Ничего не жмет. Для Израиля Украина - бунтующая провинция Великой Любимой Россиюшки, населенная недолюдьми.",0
Klartext aus #Ungarn 🇭🇺 „Ab 2027/28 muss die EU die zu Zeiten der Corona-Pandemie aufgenommenen gemeinsamen Kredite mit Zinseszins zurückzahlen. Ein Fünftel des EU-Haushalts werden diese Positionen verschlingen. Unter solchen Vorzeichen weitere Schulden für die Ukraine aufnehmen zu wollen ist verantwortungslos.“ Ministerpräsident Viktor Orbán am Freitag in einem Radiointerview,0
"I hope he looks at the cost, and delivery of weapons systems, that is where the real money is spent.",1
"Treasury delists crypto privacy tool from sanctions list https://www.axios.com/2025/03/21/tornado-cash-treasury-crypto-sanctions Tornado cash. Maybe the Trump Administration doesn't care about money laundering, particularly by the North Koreans.",1
"President #Trump has ended day one of his presidency with a dizzying display of force, signing a blizzard of executive orders, pardoning nearly all of his supporters who rioted on 2021, warning #China and threatening #Russia with sanctions and taking credit for the #Gazaceasefire",0
"Same shit in France, UK, Germany and the rest. FFS - why are so many people blind, deaf, dumb and stupid. We are all being overrun and the original peoples of these lands are losing their rights. Lets call it what it is, this is a government funded invasion.",1
"Każdy z decydentów który pomyśli o tym by wysłać polskich żołnierzy by bronić Ukrainy i dbać o jej interes, zasługuje na najwyższą karę. Każdy z obywateli którzy chcą by militarnie wspierać Ukrainę to zdrajca nie zasługujący na podanie ręki.",2
THE TRUMP ADMINISTRATION ACCIDENTALLY TEXTED ME ITS WAR PLANS https://www.theatlantic.com/politics/archive/2025/03/trump-administration-accidentally-texted-me-its-war-plans/682151/,1
"Türkiye, NATO Amfibi Görev Kuvveti'ne liderlik ediyor https://www.turkgun.com/gundem/turkiye-nato-amfibi-gorev-kuvvetine-liderlik-ediyor/278099 #Türkiye' #nato #AmfibiGörevKuvveti",0
"""Males who may be children"" is an insane phrase to make up.",1
ngl that part of the jim’s interview where he talks about his sister wanting to be an artist before she past touched me man. may she rest in eternal peace 🕊️,1
"Educate yourself I don’t think you wanna be choosing the side of colonization, apartheid, war crimes and illegal annexation/occupation",2
"Offering a ceasefire accompanied by territorial concessions would create a security trap for Ukraine, Europe and the United States.",2
"If these countries don't pay their NATO debt, we should take their land. Fair trade",0
"The center of Moscow is no longer not violently exploding.. Elite residential complex ""Rosa Rossa"", where alot of well connected high level Russians happen to live, now resembles everything Russia has ever touched.",0
"good, we should hand him to Putin",0
Putin has ZERO respect for Trump! Just like Canada has zero respect. Just like Greenland has zero respect. Just like pretty much every thinking person has zero respect for that clown. We Americans look like utter FOOLS for electing a clown! It will take decades to get our reputation back.,0
Anyone can surrender. Ukraine didn't need Trump to do that for them.,2
"In a shelter near #Kyiv, a blind roe deer died due to #Russian shelling on March 23. The animal, frightened by the sound of a drone being shot down, ran into the enclosure and broke its neck, as reported by the Center for the Rescue of Wild Animals. ""One more victim of this terrifying reality. We do everything we can to save animals, giving them a second chance, but the war mercilessly takes them away,"" the animal rights activists emphasized. 📷: Center for the Rescue of Wild Animals",2
Observations on the Ukraine negotiations: 1. Trump/Witkoff have completely discredited themselves as junior representatives of Putin. 2. The Ukrainians understand & stand up for their legitimate president. 3. The war will continue. 4. Trump will quietly play down his failure.,2
Spinosaurus Is DONE!!!!!,1
"Le gouvernement a annoncé son intention de mettre en place un barème de sanctions à l'encontre des bénéficiaires du RSA ne respectant pas leur contrat d'engagement, qui prévoit notamment 15 heures d'activité hebdomadaire @laulaulau48",1
"Russians become Americans to avoid sanctions for 5 million. Then they are part of the America First because they are Americans. Just as American as you, they come first…America First. Then they use their wealth to influence American policies. Is that really America First?",0
Pete Hegseth texting out war plans like invites to a frat party.,1
Kyiv in 3 days 🤡🤣,1
"Oui ,cela nous permettra de remettre nos frontières, pour stopper l 'invasion",1
"#NoStatuteOfLimitations 🗓 #OTD in 1999, NATO started bombing #Yugoslavia. The issue of the Western allies’ responsibility for the damage they wrecked remains unresolved. 🕯 The ""operation"" is a tragedy inflicted upon the Yugoslavs by NATO warmongers. https://t.me/MFARussia/24178",0
Falemnderit Amerikë🇺🇸falemnderit NATO🙏,1
The infamous Steve Witkoff interview is all over the media in Moscow 🇷🇺 and seen as a sign of a close alignment  developing between Trump and Putin.  @BBCSteveR,0
Tear it all down.,1
I know that! But the Bandera movement is still strong. And many Neo Nazis or decedents of are part of the Ukranian government!  No illusions here!   The United States must not support Ukraine in my opinion!,0
"Trump reportedly clashes with Putin as peace talks to end the war in Ukraine hit a roadblock and his anger grows over continuing missile and drone attacks, despite promises from both sides to accept a temporary truce.  https://www.kyivpost.com/post/49476",0
"Whether it’s a violent settler attack or the arrest of a Palestinian from the back of an ambulance, it’s all state-sanctioned violence towards anyone who dares speak out against the occupation.",1
Do Russian soldiers shake hands with unarmed Ukrainian civilians before bombing them?,2
Massive Russian drone attack kills 7 in Ukraine ahead of US peace talks https://trib.al/elD5rEP,0
Israel is a terrorist occupation,1
Ukraine continues advancing into previously long held Russian occupied territory.,2
"Moscow, Russia 📍  🔥💨 Major fire at Timur Frunze street! The roof of the residential complex ""Rosa Rossa"" near the metro station ""Park Kultury"" is on fire!!!",0
